Serial Number:20555838 --

"Date Time, GMT -0800","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2020-03-02 22:25:00,17.07,622, , , , , 
2020-03-02 22:26:00,17.07,624, , , , , 
2020-03-02 22:27:00,17.11,627, , , , , 
2020-03-02 22:28:00,17.20,626, , , , , 
2020-03-02 22:29:00,17.11,625, , , , , 
2020-03-02 22:30:00,17.07,624, , , , , 
2020-03-02 22:31:00,17.11,625, , , , , 
2020-03-02 22:32:00,17.07,626, , , , , 
2020-03-02 22:33:00,17.07,625, , , , , 
2020-03-02 22:34:00,17.11,625, , , , , 
2020-03-02 22:35:00,17.07,625, , , , , 
2020-03-02 22:36:00,17.07,625, , , , , 
2020-03-02 22:37:00,17.11,628, , , , , 
2020-03-02 22:38:00,17.11,625, , , , , 
2020-03-02 22:39:00,17.11,627, , , , , 
2020-03-02 22:40:00,17.11,625, , , , , 
2020-03-02 22:41:00,17.07,625, , , , , 
2020-03-02 22:42:00,17.11,626, , , , , 
2020-03-02 22:43:00,17.07,625, , , , , 
2020-03-02 22:44:00,17.11,626, , , , , 
2020-03-02 22:45:00,17.07,625, , , , , 
2020-03-02 22:46:00,17.07,625, , , , , 
2020-03-02 22:47:00,17.07,626, , , , , 
2020-03-02 22:48:00,17.16,626, , , , , 
2020-03-02 22:49:00,17.11,628, , , , , 
2020-03-02 22:50:00,17.11,625, , , , , 
2020-03-02 22:51:00,17.11,625, , , , , 
2020-03-02 22:52:00,17.11,625, , , , , 
2020-03-02 22:53:00,17.16,627, , , , , 
2020-03-02 22:54:00,17.11,624, , , , , 
2020-03-02 22:55:00,17.07,626, , , , , 
2020-03-02 22:56:00,17.07,625, , , , , 
2020-03-02 22:57:00,17.11,624, , , , , 
2020-03-02 22:58:00,17.11,625, , , , , 
2020-03-02 22:59:00,17.11,625, , , , , 
2020-03-02 23:00:00,17.11,"1,361", , , , , 
2020-03-02 23:01:00,17.16,"1,360", , , , , 
2020-03-02 23:02:00,17.20,"1,356", , , , , 
2020-03-02 23:03:00,17.24,"1,357", , , , , 
2020-03-02 23:04:00,17.24,"1,362", , , , , 
2020-03-02 23:05:00,17.24,"1,359", , , , , 
2020-03-02 23:06:00,17.24,"1,355", , , , , 
2020-03-02 23:07:00,17.24,"1,361", , , , , 
2020-03-02 23:08:00,17.24,"1,362", , , , , 
2020-03-02 23:09:00,17.20,"1,363", , , , , 
2020-03-02 23:10:00,17.24,"1,360", , , , , 
2020-03-02 23:11:00,17.16,"1,362", , , , , 
2020-03-02 23:12:00,17.24,"1,363", , , , , 
2020-03-02 23:13:00,17.20,"1,362", , , , , 
2020-03-02 23:14:00,17.16,"1,362", , , , , 
2020-03-02 23:15:00,17.16,"1,361", , , , , 
2020-03-02 23:16:00,17.16,"1,353", , , , , 
2020-03-02 23:17:00,17.16,"1,361", , , , , 
2020-03-02 23:18:00,17.16,"1,363", , , , , 
2020-03-02 23:19:00,17.11,"1,364", , , , , 
2020-03-02 23:20:00,17.11,"1,362", , , , , 
2020-03-02 23:21:00,17.11,"1,359", , , , , 
2020-03-02 23:22:00,17.11,"1,361", , , , , 
2020-03-02 23:23:00,17.16,"1,358", , , , , 
2020-03-02 23:24:00,17.16,"1,361", , , , , 
2020-03-02 23:25:00,17.16,"1,364", , , , , 
2020-03-02 23:26:00,17.20,"1,360", , , , , 
2020-03-02 23:27:00,17.16,"1,361", , , , , 
2020-03-02 23:28:00,17.16,"1,361", , , , , 
2020-03-02 23:29:00,17.16,"1,359", , , , , 
2020-03-02 23:30:00,17.16,"1,359", , , , , 
2020-03-02 23:31:00,17.11,"1,363", , , , , 
2020-03-02 23:32:00,17.11,"1,361", , , , , 
2020-03-02 23:33:00,17.16,"1,358", , , , , 
2020-03-02 23:34:00,17.16,"1,362", , , , , 
2020-03-02 23:35:00,17.11,"1,358", , , , , 
2020-03-02 23:36:00,17.16,"1,362", , , , , 
2020-03-02 23:37:00,17.16,"1,359", , , , , 
2020-03-02 23:38:00,17.11,"1,363", , , , , 
2020-03-02 23:39:00,17.16,"1,362", , , , , 
2020-03-02 23:40:00,17.16,"1,361", , , , , 
2020-03-02 23:41:00,17.11,"1,360", , , , , 
2020-03-02 23:42:00,17.11,"1,360", , , , , 
2020-03-02 23:43:00,17.11,"1,359", , , , , 
2020-03-02 23:44:00,17.11,"1,361", , , , , 
2020-03-02 23:45:00,17.16,"1,361", , , , , 
2020-03-02 23:46:00,17.11,"1,359", , , , , 
2020-03-02 23:47:00,17.16,"1,363", , , , , 
2020-03-02 23:48:00,17.16,"1,364", , , , , 
2020-03-02 23:49:00,17.20,"1,362", , , , , 
2020-03-02 23:50:00,17.11,"1,365", , , , , 
2020-03-02 23:51:00,17.16,"1,361", , , , , 
2020-03-02 23:52:00,17.11,"1,358", , , , , 
2020-03-02 23:53:00,17.11,"1,360", , , , , 
2020-03-02 23:54:00,17.11,"1,361", , , , , 
2020-03-02 23:55:00,17.07,"1,360", , , , , 
2020-03-02 23:56:00,17.16,"1,360", , , , , 
2020-03-02 23:57:00,17.11,"1,360", , , , , 
2020-03-02 23:58:00,17.16,"1,361", , , , , 
2020-03-02 23:59:00,17.16,"1,361", , , , , 
2020-03-03 00:00:00,17.16,"1,359", , , , , 
2020-03-03 00:01:00,17.11,18, , , , , 
2020-03-03 00:02:00,17.07,18, , , , , 
2020-03-03 00:03:00,17.11,18, , , , , 
2020-03-03 00:04:00,17.07,18, , , , , 
2020-03-03 00:05:00,17.07,18, , , , , 
2020-03-03 00:06:00,17.07,18, , , , , 
2020-03-03 00:07:00,17.03,18, , , , , 
2020-03-03 00:08:00,17.03,18, , , , , 
2020-03-03 00:09:00,17.03,18, , , , , 
2020-03-03 00:10:00,17.07,18, , , , , 
2020-03-03 00:11:00,17.07,18, , , , , 
2020-03-03 00:12:00,17.11,18, , , , , 
2020-03-03 00:13:00,17.07,18, , , , , 
2020-03-03 00:14:00,17.07,18, , , , , 
2020-03-03 00:15:00,17.03,18, , , , , 
2020-03-03 00:16:00,17.07,18, , , , , 
2020-03-03 00:17:00,17.07,18, , , , , 
2020-03-03 00:18:00,17.03,18, , , , , 
2020-03-03 00:19:00,17.07,18, , , , , 
2020-03-03 00:20:00,17.07,18, , , , , 
2020-03-03 00:21:00,17.07,18, , , , , 
2020-03-03 00:22:00,17.11,18, , , , , 
2020-03-03 00:23:00,17.07,18, , , , , 
2020-03-03 00:24:00,17.07,18, , , , , 
2020-03-03 00:25:00,17.07,18, , , , , 
2020-03-03 00:26:00,17.07,18, , , , , 
2020-03-03 00:27:00,17.03,18, , , , , 
2020-03-03 00:28:00,17.03,18, , , , , 
2020-03-03 00:29:00,17.07,18, , , , , 
2020-03-03 00:30:00,17.07,18, , , , , 
2020-03-03 00:31:00,17.07,18, , , , , 
2020-03-03 00:32:00,17.07,18, , , , , 
2020-03-03 00:33:00,17.07,18, , , , , 
2020-03-03 00:34:00,17.07,18, , , , , 
2020-03-03 00:35:00,17.03,18, , , , , 
2020-03-03 00:36:00,17.07,18, , , , , 
2020-03-03 00:37:00,17.03,18, , , , , 
2020-03-03 00:38:00,17.03,18, , , , , 
2020-03-03 00:39:00,17.07,18, , , , , 
2020-03-03 00:40:00,17.03,18, , , , , 
2020-03-03 00:41:00,17.11,18, , , , , 
2020-03-03 00:42:00,17.07,18, , , , , 
2020-03-03 00:43:00,17.11,18, , , , , 
2020-03-03 00:44:00,17.11,18, , , , , 
2020-03-03 00:45:00,17.07,18, , , , , 
2020-03-03 00:46:00,17.07,18, , , , , 
2020-03-03 00:47:00,17.07,18, , , , , 
2020-03-03 00:48:00,17.07,18, , , , , 
2020-03-03 00:49:00,17.07,18, , , , , 
2020-03-03 00:50:00,17.03,18, , , , , 
2020-03-03 00:51:00,17.07,18, , , , , 
2020-03-03 00:52:00,17.11,18, , , , , 
2020-03-03 00:53:00,17.11,18, , , , , 
2020-03-03 00:54:00,17.07,18, , , , , 
2020-03-03 00:55:00,17.07,18, , , , , 
2020-03-03 00:56:00,17.07,18, , , , , 
2020-03-03 00:57:00,17.07,18, , , , , 
2020-03-03 00:58:00,17.07,18, , , , , 
2020-03-03 00:59:00,17.07,18, , , , , 
2020-03-03 01:00:00,17.07,18, , , , , 
2020-03-03 01:01:00,17.07,169, , , , , 
2020-03-03 01:02:00,17.07,170, , , , , 
2020-03-03 01:03:00,17.07,170, , , , , 
2020-03-03 01:04:00,17.11,169, , , , , 
2020-03-03 01:05:00,17.11,168, , , , , 
2020-03-03 01:06:00,17.07,168, , , , , 
2020-03-03 01:07:00,17.11,170, , , , , 
2020-03-03 01:08:00,17.11,170, , , , , 
2020-03-03 01:09:00,17.07,170, , , , , 
2020-03-03 01:10:00,17.07,170, , , , , 
2020-03-03 01:11:00,17.07,170, , , , , 
2020-03-03 01:12:00,17.07,170, , , , , 
2020-03-03 01:13:00,17.07,170, , , , , 
2020-03-03 01:14:00,17.11,170, , , , , 
2020-03-03 01:15:00,17.07,171, , , , , 
2020-03-03 01:16:00,17.11,171, , , , , 
2020-03-03 01:17:00,17.11,170, , , , , 
2020-03-03 01:18:00,17.11,168, , , , , 
2020-03-03 01:19:00,17.11,171, , , , , 
2020-03-03 01:20:00,17.07,171, , , , , 
2020-03-03 01:21:00,17.07,170, , , , , 
2020-03-03 01:22:00,17.03,170, , , , , 
2020-03-03 01:23:00,17.11,170, , , , , 
2020-03-03 01:24:00,17.07,170, , , , , 
2020-03-03 01:25:00,17.11,171, , , , , 
2020-03-03 01:26:00,17.07,171, , , , , 
2020-03-03 01:27:00,17.07,171, , , , , 
2020-03-03 01:28:00,17.11,171, , , , , 
2020-03-03 01:29:00,17.11,170, , , , , 
2020-03-03 01:30:00,17.07,171, , , , , 
2020-03-03 01:31:00,17.07,170, , , , , 
2020-03-03 01:32:00,17.07,171, , , , , 
2020-03-03 01:33:00,17.03,170, , , , , 
2020-03-03 01:34:00,17.07,168, , , , , 
2020-03-03 01:35:00,17.07,171, , , , , 
2020-03-03 01:36:00,17.11,171, , , , , 
2020-03-03 01:37:00,17.07,170, , , , , 
2020-03-03 01:38:00,17.07,169, , , , , 
2020-03-03 01:39:00,17.11,171, , , , , 
2020-03-03 01:40:00,17.11,170, , , , , 
2020-03-03 01:41:00,17.07,170, , , , , 
2020-03-03 01:42:00,17.11,169, , , , , 
2020-03-03 01:43:00,17.07,171, , , , , 
2020-03-03 01:44:00,17.07,171, , , , , 
2020-03-03 01:45:00,17.03,171, , , , , 
2020-03-03 01:46:00,17.03,170, , , , , 
2020-03-03 01:47:00,17.11,170, , , , , 
2020-03-03 01:48:00,17.07,171, , , , , 
2020-03-03 01:49:00,17.11,171, , , , , 
2020-03-03 01:50:00,17.07,170, , , , , 
2020-03-03 01:51:00,17.11,171, , , , , 
2020-03-03 01:52:00,17.07,171, , , , , 
2020-03-03 01:53:00,17.07,171, , , , , 
2020-03-03 01:54:00,17.11,171, , , , , 
2020-03-03 01:55:00,17.07,171, , , , , 
2020-03-03 01:56:00,17.07,170, , , , , 
2020-03-03 01:57:00,17.07,171, , , , , 
2020-03-03 01:58:00,17.07,169, , , , , 
2020-03-03 01:59:00,17.07,171, , , , , 
2020-03-03 02:00:00,17.11,170, , , , , 
2020-03-03 02:01:00,17.07,506, , , , , 
2020-03-03 02:02:00,17.07,507, , , , , 
2020-03-03 02:03:00,17.11,507, , , , , 
2020-03-03 02:04:00,17.11,508, , , , , 
2020-03-03 02:05:00,17.11,509, , , , , 
2020-03-03 02:06:00,17.07,509, , , , , 
2020-03-03 02:07:00,17.07,509, , , , , 
2020-03-03 02:08:00,17.07,511, , , , , 
2020-03-03 02:09:00,17.07,509, , , , , 
2020-03-03 02:10:00,17.11,512, , , , , 
2020-03-03 02:11:00,17.11,510, , , , , 
2020-03-03 02:12:00,17.11,512, , , , , 
2020-03-03 02:13:00,17.11,512, , , , , 
2020-03-03 02:14:00,17.16,512, , , , , 
2020-03-03 02:15:00,17.16,513, , , , , 
2020-03-03 02:16:00,17.07,513, , , , , 
2020-03-03 02:17:00,17.07,513, , , , , 
2020-03-03 02:18:00,17.11,515, , , , , 
2020-03-03 02:19:00,17.07,514, , , , , 
2020-03-03 02:20:00,17.07,514, , , , , 
2020-03-03 02:21:00,17.07,513, , , , , 
2020-03-03 02:22:00,17.07,517, , , , , 
2020-03-03 02:23:00,17.11,516, , , , , 
2020-03-03 02:24:00,17.11,517, , , , , 
2020-03-03 02:25:00,17.16,516, , , , , 
2020-03-03 02:26:00,17.11,518, , , , , 
2020-03-03 02:27:00,17.07,516, , , , , 
2020-03-03 02:28:00,17.11,516, , , , , 
2020-03-03 02:29:00,17.11,516, , , , , 
2020-03-03 02:30:00,17.07,517, , , , , 
2020-03-03 02:31:00,17.07,517, , , , , 
2020-03-03 02:32:00,17.07,518, , , , , 
2020-03-03 02:33:00,17.07,516, , , , , 
2020-03-03 02:34:00,17.07,518, , , , , 
2020-03-03 02:35:00,17.11,518, , , , , 
2020-03-03 02:36:00,17.16,516, , , , , 
2020-03-03 02:37:00,17.11,518, , , , , 
2020-03-03 02:38:00,17.11,518, , , , , 
2020-03-03 02:39:00,17.11,516, , , , , 
2020-03-03 02:40:00,17.11,518, , , , , 
2020-03-03 02:41:00,17.11,517, , , , , 
2020-03-03 02:42:00,17.07,517, , , , , 
2020-03-03 02:43:00,17.07,517, , , , , 
2020-03-03 02:44:00,17.03,517, , , , , 
2020-03-03 02:45:00,17.11,517, , , , , 
2020-03-03 02:46:00,17.11,517, , , , , 
2020-03-03 02:47:00,17.11,516, , , , , 
2020-03-03 02:48:00,17.11,518, , , , , 
2020-03-03 02:49:00,17.16,516, , , , , 
2020-03-03 02:50:00,17.11,516, , , , , 
2020-03-03 02:51:00,17.11,517, , , , , 
2020-03-03 02:52:00,17.11,517, , , , , 
2020-03-03 02:53:00,17.11,517, , , , , 
2020-03-03 02:54:00,17.07,516, , , , , 
2020-03-03 02:55:00,17.07,516, , , , , 
2020-03-03 02:56:00,17.07,517, , , , , 
2020-03-03 02:57:00,17.07,518, , , , , 
2020-03-03 02:58:00,17.11,517, , , , , 
2020-03-03 02:59:00,17.07,516, , , , , 
2020-03-03 03:00:00,17.16,517, , , , , 
2020-03-03 03:01:00,17.11,825, , , , , 
2020-03-03 03:02:00,17.11,822, , , , , 
2020-03-03 03:03:00,17.11,824, , , , , 
2020-03-03 03:04:00,17.07,824, , , , , 
2020-03-03 03:05:00,17.11,823, , , , , 
2020-03-03 03:06:00,17.11,824, , , , , 
2020-03-03 03:07:00,17.07,823, , , , , 
2020-03-03 03:08:00,17.11,820, , , , , 
2020-03-03 03:09:00,17.16,823, , , , , 
2020-03-03 03:10:00,17.11,824, , , , , 
2020-03-03 03:11:00,17.16,822, , , , , 
2020-03-03 03:12:00,17.16,821, , , , , 
2020-03-03 03:13:00,17.11,825, , , , , 
2020-03-03 03:14:00,17.07,824, , , , , 
2020-03-03 03:15:00,17.11,821, , , , , 
2020-03-03 03:16:00,17.11,823, , , , , 
2020-03-03 03:17:00,17.03,825, , , , , 
2020-03-03 03:18:00,17.11,822, , , , , 
2020-03-03 03:19:00,17.07,823, , , , , 
2020-03-03 03:20:00,17.07,821, , , , , 
2020-03-03 03:21:00,17.11,824, , , , , 
2020-03-03 03:22:00,17.11,825, , , , , 
2020-03-03 03:23:00,17.11,822, , , , , 
2020-03-03 03:24:00,17.16,825, , , , , 
2020-03-03 03:25:00,17.11,824, , , , , 
2020-03-03 03:26:00,17.16,824, , , , , 
2020-03-03 03:27:00,17.16,821, , , , , 
2020-03-03 03:28:00,17.11,825, , , , , 
2020-03-03 03:29:00,17.11,824, , , , , 
2020-03-03 03:30:00,17.07,824, , , , , 
2020-03-03 03:31:00,17.07,823, , , , , 
2020-03-03 03:32:00,17.11,822, , , , , 
2020-03-03 03:33:00,17.11,823, , , , , 
2020-03-03 03:34:00,17.16,823, , , , , 
2020-03-03 03:35:00,17.11,820, , , , , 
2020-03-03 03:36:00,17.11,824, , , , , 
2020-03-03 03:37:00,17.11,823, , , , , 
2020-03-03 03:38:00,17.07,824, , , , , 
2020-03-03 03:39:00,17.11,823, , , , , 
2020-03-03 03:40:00,17.11,825, , , , , 
2020-03-03 03:41:00,17.07,825, , , , , 
2020-03-03 03:42:00,17.11,825, , , , , 
2020-03-03 03:43:00,17.07,823, , , , , 
2020-03-03 03:44:00,17.11,822, , , , , 
2020-03-03 03:45:00,17.20,823, , , , , 
2020-03-03 03:46:00,17.11,824, , , , , 
2020-03-03 03:47:00,17.11,822, , , , , 
2020-03-03 03:48:00,17.11,825, , , , , 
2020-03-03 03:49:00,17.11,826, , , , , 
2020-03-03 03:50:00,17.11,823, , , , , 
2020-03-03 03:51:00,17.11,825, , , , , 
2020-03-03 03:52:00,17.16,825, , , , , 
2020-03-03 03:53:00,17.11,822, , , , , 
2020-03-03 03:54:00,17.07,819, , , , , 
2020-03-03 03:55:00,17.07,823, , , , , 
2020-03-03 03:56:00,17.07,826, , , , , 
2020-03-03 03:57:00,17.16,826, , , , , 
2020-03-03 03:58:00,17.16,823, , , , , 
2020-03-03 03:59:00,17.16,825, , , , , 
2020-03-03 04:00:00,17.16,823, , , , , 
2020-03-03 04:01:00,17.16,"1,108", , , , , 
2020-03-03 04:02:00,17.11,"1,109", , , , , 
2020-03-03 04:03:00,17.07,"1,107", , , , , 
2020-03-03 04:04:00,17.11,"1,110", , , , , 
2020-03-03 04:05:00,17.16,"1,110", , , , , 
2020-03-03 04:06:00,17.11,"1,108", , , , , 
2020-03-03 04:07:00,17.11,"1,106", , , , , 
2020-03-03 04:08:00,17.11,"1,107", , , , , 
2020-03-03 04:09:00,17.16,"1,110", , , , , 
2020-03-03 04:10:00,17.16,"1,108", , , , , 
2020-03-03 04:11:00,17.16,"1,108", , , , , 
2020-03-03 04:12:00,17.16,"1,109", , , , , 
2020-03-03 04:13:00,17.16,"1,109", , , , , 
2020-03-03 04:14:00,17.16,"1,106", , , , , 
2020-03-03 04:15:00,17.11,"1,109", , , , , 
2020-03-03 04:16:00,17.11,"1,110", , , , , 
2020-03-03 04:17:00,17.11,"1,107", , , , , 
2020-03-03 04:18:00,17.11,"1,106", , , , , 
2020-03-03 04:19:00,17.11,"1,108", , , , , 
2020-03-03 04:20:00,17.11,"1,107", , , , , 
2020-03-03 04:21:00,17.16,"1,107", , , , , 
2020-03-03 04:22:00,17.11,"1,109", , , , , 
2020-03-03 04:23:00,17.11,"1,108", , , , , 
2020-03-03 04:24:00,17.16,"1,113", , , , , 
2020-03-03 04:25:00,17.20,"1,108", , , , , 
2020-03-03 04:26:00,17.16,"1,110", , , , , 
2020-03-03 04:27:00,17.16,"1,111", , , , , 
2020-03-03 04:28:00,17.11,"1,110", , , , , 
2020-03-03 04:29:00,17.16,"1,109", , , , , 
2020-03-03 04:30:00,17.11,"1,109", , , , , 
2020-03-03 04:31:00,17.11,"1,108", , , , , 
2020-03-03 04:32:00,17.11,"1,110", , , , , 
2020-03-03 04:33:00,17.11,"1,112", , , , , 
2020-03-03 04:34:00,17.16,"1,113", , , , , 
2020-03-03 04:35:00,17.20,"1,112", , , , , 
2020-03-03 04:36:00,17.16,"1,110", , , , , 
2020-03-03 04:37:00,17.16,"1,114", , , , , 
2020-03-03 04:38:00,17.11,"1,112", , , , , 
2020-03-03 04:39:00,17.11,"1,112", , , , , 
2020-03-03 04:40:00,17.11,"1,109", , , , , 
2020-03-03 04:41:00,17.11,"1,113", , , , , 
2020-03-03 04:42:00,17.11,"1,111", , , , , 
2020-03-03 04:43:00,17.11,"1,109", , , , , 
2020-03-03 04:44:00,17.16,"1,111", , , , , 
2020-03-03 04:45:00,17.16,"1,110", , , , , 
2020-03-03 04:46:00,17.11,"1,111", , , , , 
2020-03-03 04:47:00,17.07,"1,114", , , , , 
2020-03-03 04:48:00,17.11,"1,113", , , , , 
2020-03-03 04:49:00,17.11,"1,114", , , , , 
2020-03-03 04:50:00,17.16,"1,111", , , , , 
2020-03-03 04:51:00,17.16,"1,112", , , , , 
2020-03-03 04:52:00,17.11,"1,113", , , , , 
2020-03-03 04:53:00,17.11,"1,112", , , , , 
2020-03-03 04:54:00,17.11,"1,113", , , , , 
2020-03-03 04:55:00,17.16,"1,111", , , , , 
2020-03-03 04:56:00,17.11,"1,110", , , , , 
2020-03-03 04:57:00,17.16,"1,109", , , , , 
2020-03-03 04:58:00,17.11,"1,110", , , , , 
2020-03-03 04:59:00,17.16,"1,110", , , , , 
2020-03-03 05:00:00,17.16,"1,112", , , , , 
2020-03-03 05:01:00,17.11,"1,362", , , , , 
2020-03-03 05:02:00,17.11,"1,359", , , , , 
2020-03-03 05:03:00,17.16,"1,361", , , , , 
2020-03-03 05:04:00,17.16,"1,360", , , , , 
2020-03-03 05:05:00,17.11,"1,360", , , , , 
2020-03-03 05:06:00,17.16,"1,357", , , , , 
2020-03-03 05:07:00,17.20,"1,363", , , , , 
2020-03-03 05:08:00,17.16,"1,358", , , , , 
2020-03-03 05:09:00,17.11,"1,360", , , , , 
2020-03-03 05:10:00,17.20,"1,362", , , , , 
2020-03-03 05:11:00,17.16,"1,363", , , , , 
2020-03-03 05:12:00,17.16,"1,366", , , , , 
2020-03-03 05:13:00,17.16,"1,367", , , , , 
2020-03-03 05:14:00,17.16,"1,368", , , , , 
2020-03-03 05:15:00,17.07,"1,365", , , , , 
2020-03-03 05:16:00,17.07,"1,368", , , , , 
2020-03-03 05:17:00,17.11,"1,363", , , , , 
2020-03-03 05:18:00,17.11,"1,365", , , , , 
2020-03-03 05:19:00,17.16,"1,366", , , , , 
2020-03-03 05:20:00,17.16,"1,369", , , , , 
2020-03-03 05:21:00,17.16,"1,368", , , , , 
2020-03-03 05:22:00,17.16,"1,365", , , , , 
2020-03-03 05:23:00,17.16,"1,364", , , , , 
2020-03-03 05:24:00,17.16,"1,366", , , , , 
2020-03-03 05:25:00,17.16,"1,366", , , , , 
2020-03-03 05:26:00,17.16,"1,367", , , , , 
2020-03-03 05:27:00,17.16,"1,366", , , , , 
2020-03-03 05:28:00,17.11,"1,367", , , , , 
2020-03-03 05:29:00,17.11,"1,364", , , , , 
2020-03-03 05:30:00,17.11,"1,363", , , , , 
2020-03-03 05:31:00,17.11,"1,366", , , , , 
2020-03-03 05:32:00,17.16,"1,365", , , , , 
2020-03-03 05:33:00,17.16,"1,366", , , , , 
2020-03-03 05:34:00,17.16,"1,364", , , , , 
2020-03-03 05:35:00,17.16,"1,363", , , , , 
2020-03-03 05:36:00,17.16,"1,362", , , , , 
2020-03-03 05:37:00,17.11,"1,368", , , , , 
2020-03-03 05:38:00,17.11,"1,368", , , , , 
2020-03-03 05:39:00,17.07,"1,367", , , , , 
2020-03-03 05:40:00,17.11,"1,364", , , , , 
2020-03-03 05:41:00,17.11,"1,366", , , , , 
2020-03-03 05:42:00,17.16,"1,368", , , , , 
2020-03-03 05:43:00,17.16,"1,365", , , , , 
2020-03-03 05:44:00,17.20,"1,366", , , , , 
2020-03-03 05:45:00,17.16,"1,360", , , , , 
2020-03-03 05:46:00,17.16,"1,365", , , , , 
2020-03-03 05:47:00,17.11,"1,363", , , , , 
2020-03-03 05:48:00,17.16,"1,363", , , , , 
2020-03-03 05:49:00,17.11,"1,365", , , , , 
2020-03-03 05:50:00,17.11,"1,361", , , , , 
2020-03-03 05:51:00,17.16,"1,363", , , , , 
2020-03-03 05:52:00,17.11,"1,362", , , , , 
2020-03-03 05:53:00,17.20,"1,367", , , , , 
2020-03-03 05:54:00,17.16,"1,368", , , , , 
2020-03-03 05:55:00,17.16,"1,364", , , , , 
2020-03-03 05:56:00,17.16,"1,368", , , , , 
2020-03-03 05:57:00,17.16,"1,363", , , , , 
2020-03-03 05:58:00,17.11,"1,365", , , , , 
2020-03-03 05:59:00,17.16,"1,368", , , , , 
2020-03-03 06:00:00,17.11,"1,366", , , , , 
2020-03-03 06:01:00,17.11,"1,637", , , , , 
2020-03-03 06:02:00,17.11,"1,637", , , , , 
2020-03-03 06:03:00,17.16,"1,641", , , , , 
2020-03-03 06:04:00,17.16,"1,640", , , , , 
2020-03-03 06:05:00,17.16,"1,639", , , , , 
2020-03-03 06:06:00,17.20,"1,643", , , , , 
2020-03-03 06:07:00,17.20,"1,640", , , , , 
2020-03-03 06:08:00,17.20,"1,641", , , , , 
2020-03-03 06:09:00,17.16,"1,639", , , , , 
2020-03-03 06:10:00,17.11,"1,639", , , , , 
2020-03-03 06:11:00,17.16,"1,641", , , , , 
2020-03-03 06:12:00,17.20,"1,644", , , , , 
2020-03-03 06:13:00,17.16,"1,639", , , , , 
2020-03-03 06:14:00,17.11,"1,640", , , , , 
2020-03-03 06:15:00,17.16,"1,644", , , , , 
2020-03-03 06:16:00,17.16,"1,643", , , , , 
2020-03-03 06:17:00,17.16,"1,642", , , , , 
2020-03-03 06:18:00,17.11,"1,640", , , , , 
2020-03-03 06:19:00,17.16,"1,645", , , , , 
2020-03-03 06:20:00,17.11,"1,644", , , , , 
2020-03-03 06:21:00,17.16,"1,642", , , , , 
2020-03-03 06:22:00,17.20,"1,642", , , , , 
2020-03-03 06:23:00,17.16,"1,646", , , , , 
2020-03-03 06:24:00,17.16,"1,642", , , , , 
2020-03-03 06:25:00,17.16,"1,641", , , , , 
2020-03-03 06:26:00,17.16,"1,640", , , , , 
2020-03-03 06:27:00,17.16,"1,639", , , , , 
2020-03-03 06:28:00,17.11,"1,643", , , , , 
2020-03-03 06:29:00,17.11,"1,648", , , , , 
2020-03-03 06:30:00,17.11,"1,646", , , , , 
2020-03-03 06:31:00,17.16,"1,645", , , , , 
2020-03-03 06:32:00,17.16,"1,648", , , , , 
2020-03-03 06:33:00,17.16,"1,647", , , , , 
2020-03-03 06:34:00,17.16,"1,653", , , , , 
2020-03-03 06:35:00,17.20,"1,654", , , , , 
2020-03-03 06:36:00,17.20,"1,651", , , , , 
2020-03-03 06:37:00,17.16,"1,654", , , , , 
2020-03-03 06:38:00,17.16,"1,659", , , , , 
2020-03-03 06:39:00,17.16,"1,654", , , , , 
2020-03-03 06:40:00,17.16,"1,656", , , , , 
2020-03-03 06:41:00,17.07,"1,656", , , , , 
2020-03-03 06:42:00,17.11,"1,658", , , , , 
2020-03-03 06:43:00,17.16,"1,659", , , , , 
2020-03-03 06:44:00,17.20,"1,660", , , , , 
2020-03-03 06:45:00,17.16,"1,664", , , , , 
2020-03-03 06:46:00,17.16,"1,667", , , , , 
2020-03-03 06:47:00,17.20,"1,664", , , , , 
2020-03-03 06:48:00,17.20,"1,666", , , , , 
2020-03-03 06:49:00,17.16,"1,671", , , , , 
2020-03-03 06:50:00,17.16,"1,673", , , , , 
2020-03-03 06:51:00,17.16,"1,670", , , , , 
2020-03-03 06:52:00,17.11,"1,668", , , , , 
2020-03-03 06:53:00,17.11,"1,668", , , , , 
2020-03-03 06:54:00,17.16,"1,671", , , , , 
2020-03-03 06:55:00,17.20,"1,673", , , , , 
2020-03-03 06:56:00,17.20,"1,672", , , , , 
2020-03-03 06:57:00,17.16,"1,675", , , , , 
2020-03-03 06:58:00,17.20,"1,674", , , , , 
2020-03-03 06:59:00,17.16,"1,672", , , , , 
2020-03-03 07:00:00,17.16,"1,672", , , , , 
2020-03-03 07:01:00,17.20,"1,949", , , , , 
2020-03-03 07:02:00,17.16,"1,947", , , , , 
2020-03-03 07:03:00,17.16,"1,943", , , , , 
2020-03-03 07:04:00,17.11,"1,949", , , , , 
2020-03-03 07:05:00,17.16,"1,940", , , , , 
2020-03-03 07:06:00,17.16,"1,940", , , , , 
2020-03-03 07:07:00,17.16,"1,947", , , , , 
2020-03-03 07:08:00,17.16,"1,947", , , , , 
2020-03-03 07:09:00,17.16,"1,942", , , , , 
2020-03-03 07:10:00,17.20,"1,942", , , , , 
